predictor,normalization,k,scope,checkpoint,n,spearman_r,spearman_p,pearson_r,pearson_p,layer_collapse,ckpt_collapse
signed_diff,accuracy_majority,0,per_ckpt,step1000000-tokens4200B,72,-0.1821,0.4286,-0.1587,0.4955,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1194000-tokens5014B,72,-0.1821,0.4286,-0.1592,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1432000-tokens6014B,72,-0.1821,0.4286,-0.1594,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1670000-tokens7014B,72,-0.1821,0.4286,-0.1587,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1678000-tokens7047B,72,-0.1821,0.4286,-0.1592,0.4905,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1700000-tokens7232B,72,-0.1821,0.4286,-0.1595,0.4895,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1750000-tokens7652B,72,-0.1821,0.4286,-0.1595,0.4905,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1800000-tokens8072B,72,-0.1821,0.4286,-0.1596,0.4895,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1850000-tokens8492B,72,-0.1824,0.4296,-0.16,0.4875,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1900000-tokens8912B,72,-0.1824,0.4296,-0.1601,0.4865,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step1950000-tokens9332B,72,-0.1824,0.4296,-0.1595,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2000000-tokens9752B,72,-0.1824,0.4296,-0.1593,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2050000-tokens10172B,72,-0.1824,0.4296,-0.1592,0.4915,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2100000-tokens10592B,72,-0.1824,0.4296,-0.1591,0.4925,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2150000-tokens11012B,72,-0.1824,0.4296,-0.1591,0.4915,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2200000-tokens11432B,72,-0.1824,0.4296,-0.1592,0.4915,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2250000-tokens11852B,72,-0.1824,0.4296,-0.1594,0.4895,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2300000-tokens12272B,72,-0.1884,0.4156,-0.1597,0.4895,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2350000-tokens12692B,72,-0.1884,0.4156,-0.1598,0.4885,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2400000-tokens13112B,72,-0.1884,0.4156,-0.1597,0.4885,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2450000-tokens13532B,72,-0.1824,0.4296,-0.1593,0.4915,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2500000-tokens13952B,72,-0.1824,0.4296,-0.1587,0.4945,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2550000-tokens14372B,72,-0.1824,0.4296,-0.1584,0.4975,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2600000-tokens14792B,72,-0.1824,0.4296,-0.1581,0.4985,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,step2627139-tokens15T,72,-0.1824,0.4296,-0.1576,0.4985,average_predictors,average_predictors
signed_diff,accuracy_majority,0,per_ckpt,main,72,-0.1806,0.4366,-0.1574,0.4985,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step50000-tokens210B,72,0.024,0.9021,0.0684,0.7433,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step100000-tokens420B,72,0.0253,0.9001,0.0796,0.7083,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step150000-tokens630B,72,0.0186,0.9261,0.08,0.7063,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step200000-tokens840B,72,0.0277,0.8811,0.0809,0.7053,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step250000-tokens1050B,72,0.02,0.9161,0.0827,0.7063,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step300000-tokens1260B,72,0.0185,0.9281,0.0827,0.7053,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step350000-tokens1470B,72,0.0185,0.9281,0.0818,0.7063,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step400000-tokens1680B,72,0.0246,0.9021,0.0812,0.7083,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step450000-tokens1890B,72,0.0246,0.9021,0.08,0.7093,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step500000-tokens2100B,72,0.0246,0.9021,0.079,0.7163,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step550000-tokens2310B,72,0.0269,0.8931,0.0782,0.7213,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step600000-tokens2520B,72,0.0288,0.8851,0.0783,0.7203,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step650000-tokens2730B,72,0.0273,0.8921,0.0773,0.7253,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step700000-tokens2940B,72,0.0195,0.9181,0.076,0.7293,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step750000-tokens3150B,72,0.0195,0.9181,0.0742,0.7353,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step800000-tokens3360B,72,0.0195,0.9181,0.0734,0.7363,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step850000-tokens3570B,72,0.0195,0.9181,0.0724,0.7393,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step900000-tokens3780B,72,0.0195,0.9181,0.0717,0.7403,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step950000-tokens3990B,72,0.0195,0.9181,0.071,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1000000-tokens4200B,72,0.0195,0.9181,0.0706,0.7423,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1194000-tokens5014B,72,0.0195,0.9181,0.0699,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1432000-tokens6014B,72,0.0195,0.9181,0.0694,0.7483,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1670000-tokens7014B,72,0.0195,0.9181,0.0707,0.7443,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1678000-tokens7047B,72,0.0195,0.9181,0.0703,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1700000-tokens7232B,72,0.0195,0.9181,0.0701,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1750000-tokens7652B,72,0.0195,0.9181,0.0703,0.7443,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1800000-tokens8072B,72,0.0195,0.9181,0.0703,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1850000-tokens8492B,72,0.0181,0.9231,0.07,0.7433,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1900000-tokens8912B,72,0.0181,0.9231,0.0696,0.7463,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step1950000-tokens9332B,72,0.0181,0.9231,0.0702,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2000000-tokens9752B,72,0.0181,0.9231,0.0706,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2050000-tokens10172B,72,0.0181,0.9231,0.0705,0.7453,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2100000-tokens10592B,72,0.0181,0.9231,0.0709,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2150000-tokens11012B,72,0.0181,0.9231,0.0712,0.7383,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2200000-tokens11432B,72,0.0181,0.9231,0.0712,0.7393,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2250000-tokens11852B,72,0.0181,0.9231,0.071,0.7393,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2300000-tokens12272B,72,0.0138,0.9461,0.0706,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2350000-tokens12692B,72,0.0138,0.9461,0.0703,0.7403,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2400000-tokens13112B,72,0.0138,0.9461,0.0701,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2450000-tokens13532B,72,0.0181,0.9231,0.0702,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2500000-tokens13952B,72,0.0181,0.9231,0.0705,0.7403,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2550000-tokens14372B,72,0.0181,0.9231,0.0706,0.7423,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2600000-tokens14792B,72,0.0181,0.9231,0.0708,0.7413,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,step2627139-tokens15T,72,0.0181,0.9231,0.0711,0.7423,average_predictors,average_predictors
signed_diff,overall_score,0,per_ckpt,main,72,0.0181,0.9281,0.0713,0.7423,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step50000-tokens210B,72,0.0125,0.9231,0.0593,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step100000-tokens420B,72,0.0135,0.9171,0.0655,0.6444,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step150000-tokens630B,72,0.0095,0.9431,0.066,0.6414,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step200000-tokens840B,72,0.0143,0.9141,0.0659,0.6384,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step250000-tokens1050B,72,0.0102,0.9441,0.0667,0.6354,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step300000-tokens1260B,72,0.0097,0.9421,0.0668,0.6344,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step350000-tokens1470B,72,0.0097,0.9421,0.066,0.6404,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step400000-tokens1680B,72,0.0153,0.9031,0.065,0.6454,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step450000-tokens1890B,72,0.0153,0.9031,0.0643,0.6484,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step500000-tokens2100B,72,0.0153,0.9031,0.0639,0.6523,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step550000-tokens2310B,72,0.0165,0.8961,0.0636,0.6543,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step600000-tokens2520B,72,0.0168,0.9011,0.0638,0.6543,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step650000-tokens2730B,72,0.0186,0.8891,0.0635,0.6573,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step700000-tokens2940B,72,0.0107,0.9381,0.0626,0.6603,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step750000-tokens3150B,72,0.0107,0.9381,0.0616,0.6623,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step800000-tokens3360B,72,0.0107,0.9381,0.0609,0.6663,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step850000-tokens3570B,72,0.0107,0.9381,0.0604,0.6693,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step900000-tokens3780B,72,0.0107,0.9381,0.0601,0.6683,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step950000-tokens3990B,72,0.0107,0.9381,0.0594,0.6753,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1000000-tokens4200B,72,0.0107,0.9381,0.0594,0.6753,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1194000-tokens5014B,72,0.0107,0.9381,0.0591,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1432000-tokens6014B,72,0.0107,0.9381,0.0589,0.6773,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1670000-tokens7014B,72,0.0107,0.9381,0.06,0.6713,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1678000-tokens7047B,72,0.0107,0.9381,0.0598,0.6743,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1700000-tokens7232B,72,0.0107,0.9381,0.0596,0.6743,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1750000-tokens7652B,72,0.0107,0.9381,0.0597,0.6733,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1800000-tokens8072B,72,0.0107,0.9381,0.0595,0.6743,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1850000-tokens8492B,72,0.0099,0.9461,0.0588,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1900000-tokens8912B,72,0.0099,0.9461,0.0583,0.6803,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step1950000-tokens9332B,72,0.0099,0.9461,0.0585,0.6793,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2000000-tokens9752B,72,0.0099,0.9461,0.0587,0.6783,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2050000-tokens10172B,72,0.0099,0.9461,0.0587,0.6793,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2100000-tokens10592B,72,0.0099,0.9461,0.0589,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2150000-tokens11012B,72,0.0099,0.9461,0.0589,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2200000-tokens11432B,72,0.0099,0.9461,0.0589,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2250000-tokens11852B,72,0.0099,0.9461,0.0585,0.6783,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2300000-tokens12272B,72,0.0059,0.966,0.0583,0.6783,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2350000-tokens12692B,72,0.0059,0.966,0.0583,0.6793,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2400000-tokens13112B,72,0.0059,0.966,0.0584,0.6793,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2450000-tokens13532B,72,0.0099,0.9461,0.0587,0.6783,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2500000-tokens13952B,72,0.0099,0.9461,0.059,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2550000-tokens14372B,72,0.0099,0.9461,0.0592,0.6763,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2600000-tokens14792B,72,0.0099,0.9461,0.0593,0.6743,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,step2627139-tokens15T,72,0.0099,0.9461,0.0596,0.6723,average_predictors,average_predictors
signed_diff,transfer_score,0,per_ckpt,main,72,0.011,0.9341,0.0598,0.6723,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step50000-tokens210B,72,0.0255,0.8931,0.0167,0.9211,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step100000-tokens420B,72,0.0345,0.8571,0.0288,0.8811,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step150000-tokens630B,72,0.0356,0.8571,0.0297,0.8781,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step200000-tokens840B,72,0.0439,0.8182,0.0297,0.8821,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step250000-tokens1050B,72,0.033,0.8631,0.0286,0.8881,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step300000-tokens1260B,72,0.0325,0.8641,0.0271,0.8891,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step350000-tokens1470B,72,0.0325,0.8641,0.0262,0.8941,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step400000-tokens1680B,72,0.0399,0.8332,0.0244,0.8981,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step450000-tokens1890B,72,0.0399,0.8332,0.0228,0.9051,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step500000-tokens2100B,72,0.0399,0.8332,0.0215,0.9131,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step550000-tokens2310B,72,0.0395,0.8342,0.0204,0.9181,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step600000-tokens2520B,72,0.0383,0.8442,0.0189,0.9251,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step650000-tokens2730B,72,0.034,0.8591,0.0166,0.9301,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step700000-tokens2940B,72,0.0274,0.8901,0.0143,0.9441,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step750000-tokens3150B,72,0.0274,0.8901,0.0126,0.957,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step800000-tokens3360B,72,0.0274,0.8901,0.0109,0.96,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step850000-tokens3570B,72,0.0274,0.8901,0.0099,0.962,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step900000-tokens3780B,72,0.0274,0.8901,0.0099,0.962,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step950000-tokens3990B,72,0.0274,0.8901,0.0089,0.967,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1000000-tokens4200B,72,0.0274,0.8901,0.0085,0.968,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1194000-tokens5014B,72,0.0274,0.8901,0.0079,0.97,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1432000-tokens6014B,72,0.0274,0.8901,0.0071,0.974,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1670000-tokens7014B,72,0.0274,0.8901,0.0098,0.965,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1678000-tokens7047B,72,0.0274,0.8901,0.0096,0.965,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1700000-tokens7232B,72,0.0274,0.8901,0.0097,0.965,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1750000-tokens7652B,72,0.0274,0.8901,0.0103,0.964,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1800000-tokens8072B,72,0.0274,0.8901,0.01,0.964,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1850000-tokens8492B,72,0.0255,0.8941,0.0095,0.963,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1900000-tokens8912B,72,0.0255,0.8941,0.0089,0.966,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step1950000-tokens9332B,72,0.0255,0.8941,0.0084,0.969,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2000000-tokens9752B,72,0.0255,0.8941,0.0085,0.967,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2050000-tokens10172B,72,0.0255,0.8941,0.0081,0.97,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2100000-tokens10592B,72,0.0255,0.8941,0.0084,0.97,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2150000-tokens11012B,72,0.0255,0.8941,0.0082,0.97,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2200000-tokens11432B,72,0.0255,0.8941,0.0081,0.971,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2250000-tokens11852B,72,0.0255,0.8941,0.0077,0.972,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2300000-tokens12272B,72,0.0231,0.9041,0.0077,0.971,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2350000-tokens12692B,72,0.0231,0.9041,0.0074,0.973,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2400000-tokens13112B,72,0.0231,0.9041,0.0073,0.973,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2450000-tokens13532B,72,0.0255,0.8941,0.0074,0.972,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2500000-tokens13952B,72,0.0255,0.8941,0.0072,0.974,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2550000-tokens14372B,72,0.0255,0.8941,0.0069,0.976,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2600000-tokens14792B,72,0.0255,0.8941,0.0067,0.977,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,step2627139-tokens15T,72,0.0255,0.8941,0.0065,0.977,average_predictors,average_predictors
signed_diff,transfer_score_str,0,per_ckpt,main,72,0.0221,0.9051,0.0064,0.979,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step50000-tokens210B,72,0.0924,0.6244,0.0039,0.987,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step100000-tokens420B,72,0.0931,0.6094,0.0105,0.97,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step150000-tokens630B,72,0.0879,0.6364,0.0109,0.968,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step200000-tokens840B,72,0.0931,0.6084,0.0099,0.968,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step250000-tokens1050B,72,0.0893,0.6274,0.0114,0.963,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step300000-tokens1260B,72,0.0912,0.6174,0.0121,0.961,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step350000-tokens1470B,72,0.0912,0.6174,0.0114,0.963,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step400000-tokens1680B,72,0.1055,0.5744,0.0112,0.961,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step450000-tokens1890B,72,0.1055,0.5744,0.0103,0.967,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step500000-tokens2100B,72,0.1055,0.5744,0.0095,0.965,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step550000-tokens2310B,72,0.107,0.5694,0.0094,0.969,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step600000-tokens2520B,72,0.1078,0.5664,0.0097,0.967,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step650000-tokens2730B,72,0.1068,0.5714,0.009,0.971,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step700000-tokens2940B,72,0.1027,0.5834,0.0082,0.975,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step750000-tokens3150B,72,0.1027,0.5834,0.0076,0.979,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step800000-tokens3360B,72,0.1027,0.5834,0.0068,0.98,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step850000-tokens3570B,72,0.1027,0.5834,0.0068,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step900000-tokens3780B,72,0.1027,0.5834,0.0067,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step950000-tokens3990B,72,0.1027,0.5834,0.0059,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1000000-tokens4200B,72,0.1027,0.5834,0.0056,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1194000-tokens5014B,72,0.1027,0.5834,0.0047,0.988,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1432000-tokens6014B,72,0.1027,0.5834,0.0041,0.991,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1670000-tokens7014B,72,0.1027,0.5834,0.0051,0.988,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1678000-tokens7047B,72,0.1027,0.5834,0.0046,0.988,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1700000-tokens7232B,72,0.1027,0.5834,0.0045,0.988,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1750000-tokens7652B,72,0.1027,0.5834,0.0046,0.988,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1800000-tokens8072B,72,0.1027,0.5834,0.0048,0.987,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1850000-tokens8492B,72,0.1001,0.5994,0.0049,0.986,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1900000-tokens8912B,72,0.1001,0.5994,0.0048,0.987,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step1950000-tokens9332B,72,0.1001,0.5994,0.0052,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2000000-tokens9752B,72,0.1001,0.5994,0.0054,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2050000-tokens10172B,72,0.1001,0.5994,0.0052,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2100000-tokens10592B,72,0.1001,0.5994,0.0056,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2150000-tokens11012B,72,0.1001,0.5994,0.0059,0.983,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2200000-tokens11432B,72,0.1001,0.5994,0.0058,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2250000-tokens11852B,72,0.1001,0.5994,0.0058,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2300000-tokens12272B,72,0.0982,0.6114,0.0058,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2350000-tokens12692B,72,0.0982,0.6114,0.0057,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2400000-tokens13112B,72,0.0982,0.6114,0.0057,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2450000-tokens13532B,72,0.1001,0.5994,0.0058,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2500000-tokens13952B,72,0.1001,0.5994,0.006,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2550000-tokens14372B,72,0.1001,0.5994,0.006,0.986,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2600000-tokens14792B,72,0.1001,0.5994,0.0061,0.985,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,step2627139-tokens15T,72,0.1001,0.5994,0.0063,0.984,average_predictors,average_predictors
signed_diff,overall_score_str,0,per_ckpt,main,72,0.0994,0.6054,0.0066,0.984,average_predictors,average_predictors
signed_diff,transfer_margin_str,0,per_ckpt,step50000-tokens210B,72,0.368,0.1538,0.314,0.2488,average_predictors,average_predictors
signed_diff,transfer_margin_str,0,per_ckpt,step100000-tokens420B,72,0.3759,0.1469,0.3262,0.2288,average_predictors,average_predictors
